Reading,Col_Index,Fuel_Qty,Roll_Input,Wing_Side,Stick,Pitch
15,Col_4,5006,10,Right,Stick 1,E (-3.00)
15.2,Col_4,5081,10,Right,Stick 1,E (-3.00)
15.4,Col_4,5157,10,Right,Stick 1,E (-3.00)
15.6,Col_4,5233,10,Right,Stick 1,E (-3.00)
15.8,Col_4,5309,10,Right,Stick 1,E (-3.00)
16,Col_4,5386,10,Right,Stick 1,E (-3.00)
16.2,Col_4,5463,10,Right,Stick 1,E (-3.00)
16.4,Col_4,5540,10,Right,Stick 1,E (-3.00)
16.6,Col_4,5618,10,Right,Stick 1,E (-3.00)
16.8,Col_4,5696,10,Right,Stick 1,E (-3.00)
17,Col_4,5774,10,Right,Stick 1,E (-3.00)
17.2,Col_4,5853,10,Right,Stick 1,E (-3.00)
17.4,Col_4,5932,10,Right,Stick 1,E (-3.00)
17.6,Col_4,6012,10,Right,Stick 1,E (-3.00)
17.8,Col_4,6092,10,Right,Stick 1,E (-3.00)
18,Col_4,6172,10,Right,Stick 1,E (-3.00)
18.2,Col_4,6253,10,Right,Stick 1,E (-3.00)
18.4,Col_4,6334,10,Right,Stick 1,E (-3.00)
18.6,Col_4,6415,10,Right,Stick 1,E (-3.00)
18.8,Col_4,6497,10,Right,Stick 1,E (-3.00)
19,Col_4,6579,10,Right,Stick 1,E (-3.00)
19.2,Col_4,6661,10,Right,Stick 1,E (-3.00)
19.4,Col_4,6744,10,Right,Stick 1,E (-3.00)
19.6,Col_4,6827,10,Right,Stick 1,E (-3.00)
19.8,Col_4,6911,10,Right,Stick 1,E (-3.00)
20,Col_4,6995,10,Right,Stick 1,E (-3.00)
20.2,Col_4,7079,10,Right,Stick 1,E (-3.00)
20.4,Col_4,7164,10,Right,Stick 1,E (-3.00)
20.6,Col_4,7248,10,Right,Stick 1,E (-3.00)
20.8,Col_4,7333,10,Right,Stick 1,E (-3.00)
21,Col_4,7418,10,Right,Stick 1,E (-3.00)
21.2,Col_4,7503,10,Right,Stick 1,E (-3.00)
21.4,Col_4,7588,10,Right,Stick 1,E (-3.00)
21.6,Col_4,7673,10,Right,Stick 1,E (-3.00)
2.2,Col_5,773,9,Right,Stick 1,E (-3.00)
2.4,Col_5,820,9,Right,Stick 1,E (-3.00)
2.6,Col_5,868,9,Right,Stick 1,E (-3.00)
2.8,Col_5,917,9,Right,Stick 1,E (-3.00)
3,Col_5,967,9,Right,Stick 1,E (-3.00)
3.2,Col_5,1017,9,Right,Stick 1,E (-3.00)
3.4,Col_5,1069,9,Right,Stick 1,E (-3.00)
3.6,Col_5,1121,9,Right,Stick 1,E (-3.00)
3.8,Col_5,1174,9,Right,Stick 1,E (-3.00)
4,Col_5,1227,9,Right,Stick 1,E (-3.00)
4.2,Col_5,1281,9,Right,Stick 1,E (-3.00)
4.4,Col_5,1336,9,Right,Stick 1,E (-3.00)
4.6,Col_5,1391,9,Right,Stick 1,E (-3.00)
4.8,Col_5,1446,9,Right,Stick 1,E (-3.00)
5,Col_5,1502,9,Right,Stick 1,E (-3.00)
5.2,Col_5,1557,9,Right,Stick 1,E (-3.00)
5.4,Col_5,1614,9,Right,Stick 1,E (-3.00)
5.6,Col_5,1671,9,Right,Stick 1,E (-3.00)
5.8,Col_5,1728,9,Right,Stick 1,E (-3.00)
6,Col_5,1786,9,Right,Stick 1,E (-3.00)
6.2,Col_5,1844,9,Right,Stick 1,E (-3.00)
6.4,Col_5,1902,9,Right,Stick 1,E (-3.00)
6.6,Col_5,1960,9,Right,Stick 1,E (-3.00)
6.8,Col_5,2020,9,Right,Stick 1,E (-3.00)
7,Col_5,2079,9,Right,Stick 1,E (-3.00)
7.2,Col_5,2139,9,Right,Stick 1,E (-3.00)
7.4,Col_5,2199,9,Right,Stick 1,E (-3.00)
7.6,Col_5,2259,9,Right,Stick 1,E (-3.00)
7.8,Col_5,2320,9,Right,Stick 1,E (-3.00)
8,Col_5,2381,9,Right,Stick 1,E (-3.00)
8.2,Col_5,2443,9,Right,Stick 1,E (-3.00)
8.4,Col_5,2504,9,Right,Stick 1,E (-3.00)
8.6,Col_5,2567,9,Right,Stick 1,E (-3.00)
8.8,Col_5,2629,9,Right,Stick 1,E (-3.00)
9,Col_5,2692,9,Right,Stick 1,E (-3.00)
9.2,Col_5,2756,9,Right,Stick 1,E (-3.00)
9.4,Col_5,2819,9,Right,Stick 1,E (-3.00)
9.6,Col_5,2883,9,Right,Stick 1,E (-3.00)
9.8,Col_5,2948,9,Right,Stick 1,E (-3.00)
10,Col_5,3012,9,Right,Stick 1,E (-3.00)
10.2,Col_5,3078,9,Right,Stick 1,E (-3.00)
10.4,Col_5,3143,9,Right,Stick 1,E (-3.00)
10.6,Col_5,3209,9,Right,Stick 1,E (-3.00)
10.8,Col_5,3275,9,Right,Stick 1,E (-3.00)
11,Col_5,3342,9,Right,Stick 1,E (-3.00)
11.2,Col_5,3409,9,Right,Stick 1,E (-3.00)
11.4,Col_5,3476,9,Right,Stick 1,E (-3.00)
11.6,Col_5,3544,9,Right,Stick 1,E (-3.00)
11.8,Col_5,3612,9,Right,Stick 1,E (-3.00)
12,Col_5,3680,9,Right,Stick 1,E (-3.00)
12.2,Col_5,3749,9,Right,Stick 1,E (-3.00)
12.4,Col_5,3818,9,Right,Stick 1,E (-3.00)
12.6,Col_5,3887,9,Right,Stick 1,E (-3.00)
12.8,Col_5,3957,9,Right,Stick 1,E (-3.00)
13,Col_5,4027,9,Right,Stick 1,E (-3.00)
13.2,Col_5,4098,9,Right,Stick 1,E (-3.00)
13.4,Col_5,4169,9,Right,Stick 1,E (-3.00)
13.6,Col_5,4240,9,Right,Stick 1,E (-3.00)
13.8,Col_5,4311,9,Right,Stick 1,E (-3.00)
14,Col_5,4383,9,Right,Stick 1,E (-3.00)
14.2,Col_5,4456,9,Right,Stick 1,E (-3.00)
14.4,Col_5,4528,9,Right,Stick 1,E (-3.00)
14.6,Col_5,4601,9,Right,Stick 1,E (-3.00)
14.8,Col_5,4675,9,Right,Stick 1,E (-3.00)
15,Col_5,4748,9,Right,Stick 1,E (-3.00)
15.2,Col_5,4823,9,Right,Stick 1,E (-3.00)
15.4,Col_5,4897,9,Right,Stick 1,E (-3.00)
15.6,Col_5,4972,9,Right,Stick 1,E (-3.00)
15.8,Col_5,5047,9,Right,Stick 1,E (-3.00)
16,Col_5,5123,9,Right,Stick 1,E (-3.00)
16.2,Col_5,5199,9,Right,Stick 1,E (-3.00)
16.4,Col_5,5275,9,Right,Stick 1,E (-3.00)
16.6,Col_5,5352,9,Right,Stick 1,E (-3.00)
16.8,Col_5,5429,9,Right,Stick 1,E (-3.00)
17,Col_5,5506,9,Right,Stick 1,E (-3.00)
17.2,Col_5,5584,9,Right,Stick 1,E (-3.00)
17.4,Col_5,5662,9,Right,Stick 1,E (-3.00)
17.6,Col_5,5741,9,Right,Stick 1,E (-3.00)
17.8,Col_5,5820,9,Right,Stick 1,E (-3.00)
18,Col_5,5899,9,Right,Stick 1,E (-3.00)
18.2,Col_5,5979,9,Right,Stick 1,E (-3.00)
18.4,Col_5,6059,9,Right,Stick 1,E (-3.00)
18.6,Col_5,6139,9,Right,Stick 1,E (-3.00)
18.8,Col_5,6220,9,Right,Stick 1,E (-3.00)
19,Col_5,6301,9,Right,Stick 1,E (-3.00)
19.2,Col_5,6382,9,Right,Stick 1,E (-3.00)
19.4,Col_5,6464,9,Right,Stick 1,E (-3.00)
19.6,Col_5,6546,9,Right,Stick 1,E (-3.00)
19.8,Col_5,6629,9,Right,Stick 1,E (-3.00)
20,Col_5,6712,9,Right,Stick 1,E (-3.00)
20.2,Col_5,6795,9,Right,Stick 1,E (-3.00)
20.4,Col_5,6878,9,Right,Stick 1,E (-3.00)
20.6,Col_5,6961,9,Right,Stick 1,E (-3.00)
20.8,Col_5,7045,9,Right,Stick 1,E (-3.00)
21,Col_5,7129,9,Right,Stick 1,E (-3.00)
21.2,Col_5,7213,9,Right,Stick 1,E (-3.00)
21.4,Col_5,7297,9,Right,Stick 1,E (-3.00)
21.6,Col_5,7382,9,Right,Stick 1,E (-3.00)
2.2,Col_6,615,8,Right,Stick 1,E (-3.00)
2.4,Col_6,660,8,Right,Stick 1,E (-3.00)
2.6,Col_6,705,8,Right,Stick 1,E (-3.00)
2.8,Col_6,751,8,Right,Stick 1,E (-3.00)
3,Col_6,798,8,Right,Stick 1,E (-3.00)
3.2,Col_6,845,8,Right,Stick 1,E (-3.00)
3.4,Col_6,893,8,Right,Stick 1,E (-3.00)
3.6,Col_6,943,8,Right,Stick 1,E (-3.00)
3.8,Col_6,993,8,Right,Stick 1,E (-3.00)
4,Col_6,1044,8,Right,Stick 1,E (-3.00)
4.2,Col_6,1096,8,Right,Stick 1,E (-3.00)
4.4,Col_6,1148,8,Right,Stick 1,E (-3.00)
4.6,Col_6,1201,8,Right,Stick 1,E (-3.00)
4.8,Col_6,1254,8,Right,Stick 1,E (-3.00)
5,Col_6,1309,8,Right,Stick 1,E (-3.00)
5.2,Col_6,1363,8,Right,Stick 1,E (-3.00)
5.4,Col_6,1419,8,Right,Stick 1,E (-3.00)
5.6,Col_6,1474,8,Right,Stick 1,E (-3.00)
5.8,Col_6,1530,8,Right,Stick 1,E (-3.00)
6,Col_6,1586,8,Right,Stick 1,E (-3.00)
6.2,Col_6,1643,8,Right,Stick 1,E (-3.00)
6.4,Col_6,1701,8,Right,Stick 1,E (-3.00)
6.6,Col_6,1758,8,Right,Stick 1,E (-3.00)
6.8,Col_6,1816,8,Right,Stick 1,E (-3.00)
7,Col_6,1875,8,Right,Stick 1,E (-3.00)
7.2,Col_6,1934,8,Right,Stick 1,E (-3.00)
7.4,Col_6,1993,8,Right,Stick 1,E (-3.00)
7.6,Col_6,2052,8,Right,Stick 1,E (-3.00)
7.8,Col_6,2112,8,Right,Stick 1,E (-3.00)
8,Col_6,2172,8,Right,Stick 1,E (-3.00)
8.2,Col_6,2232,8,Right,Stick 1,E (-3.00)
8.4,Col_6,2293,8,Right,Stick 1,E (-3.00)
8.6,Col_6,2354,8,Right,Stick 1,E (-3.00)
8.8,Col_6,2416,8,Right,Stick 1,E (-3.00)
9,Col_6,2478,8,Right,Stick 1,E (-3.00)
9.2,Col_6,2540,8,Right,Stick 1,E (-3.00)
9.4,Col_6,2603,8,Right,Stick 1,E (-3.00)
9.6,Col_6,2666,8,Right,Stick 1,E (-3.00)
9.8,Col_6,2730,8,Right,Stick 1,E (-3.00)
10,Col_6,2793,8,Right,Stick 1,E (-3.00)
10.2,Col_6,2857,8,Right,Stick 1,E (-3.00)
10.4,Col_6,2922,8,Right,Stick 1,E (-3.00)
10.6,Col_6,2987,8,Right,Stick 1,E (-3.00)
10.8,Col_6,3052,8,Right,Stick 1,E (-3.00)
11,Col_6,3118,8,Right,Stick 1,E (-3.00)
11.2,Col_6,3184,8,Right,Stick 1,E (-3.00)
11.4,Col_6,3250,8,Right,Stick 1,E (-3.00)
11.6,Col_6,3317,8,Right,Stick 1,E (-3.00)
11.8,Col_6,3384,8,Right,Stick 1,E (-3.00)
12,Col_6,3451,8,Right,Stick 1,E (-3.00)
12.2,Col_6,3519,8,Right,Stick 1,E (-3.00)
12.4,Col_6,3587,8,Right,Stick 1,E (-3.00)
12.6,Col_6,3656,8,Right,Stick 1,E (-3.00)
12.8,Col_6,3725,8,Right,Stick 1,E (-3.00)
13,Col_6,3794,8,Right,Stick 1,E (-3.00)
13.2,Col_6,3863,8,Right,Stick 1,E (-3.00)
13.4,Col_6,3933,8,Right,Stick 1,E (-3.00)
13.6,Col_6,4004,8,Right,Stick 1,E (-3.00)
13.8,Col_6,4074,8,Right,Stick 1,E (-3.00)
14,Col_6,4145,8,Right,Stick 1,E (-3.00)
14.2,Col_6,4217,8,Right,Stick 1,E (-3.00)
14.4,Col_6,4288,8,Right,Stick 1,E (-3.00)
14.6,Col_6,4361,8,Right,Stick 1,E (-3.00)
14.8,Col_6,4433,8,Right,Stick 1,E (-3.00)
15,Col_6,4506,8,Right,Stick 1,E (-3.00)
15.2,Col_6,4579,8,Right,Stick 1,E (-3.00)
15.4,Col_6,4653,8,Right,Stick 1,E (-3.00)
15.6,Col_6,4727,8,Right,Stick 1,E (-3.00)
15.8,Col_6,4802,8,Right,Stick 1,E (-3.00)
16,Col_6,4876,8,Right,Stick 1,E (-3.00)
16.2,Col_6,4951,8,Right,Stick 1,E (-3.00)
16.4,Col_6,5027,8,Right,Stick 1,E (-3.00)
16.6,Col_6,5103,8,Right,Stick 1,E (-3.00)
16.8,Col_6,5179,8,Right,Stick 1,E (-3.00)
17,Col_6,5256,8,Right,Stick 1,E (-3.00)
17.2,Col_6,5332,8,Right,Stick 1,E (-3.00)
17.4,Col_6,5410,8,Right,Stick 1,E (-3.00)
17.6,Col_6,5488,8,Right,Stick 1,E (-3.00)
17.8,Col_6,5566,8,Right,Stick 1,E (-3.00)
18,Col_6,5644,8,Right,Stick 1,E (-3.00)
18.2,Col_6,5723,8,Right,Stick 1,E (-3.00)
18.4,Col_6,5802,8,Right,Stick 1,E (-3.00)
18.6,Col_6,5881,8,Right,Stick 1,E (-3.00)
18.8,Col_6,5961,8,Right,Stick 1,E (-3.00)
19,Col_6,6042,8,Right,Stick 1,E (-3.00)
19.2,Col_6,6122,8,Right,Stick 1,E (-3.00)
19.4,Col_6,6203,8,Right,Stick 1,E (-3.00)
19.6,Col_6,6284,8,Right,Stick 1,E (-3.00)
19.8,Col_6,6365,8,Right,Stick 1,E (-3.00)
20,Col_6,6447,8,Right,Stick 1,E (-3.00)
20.2,Col_6,6528,8,Right,Stick 1,E (-3.00)
20.4,Col_6,6610,8,Right,Stick 1,E (-3.00)
20.6,Col_6,6692,8,Right,Stick 1,E (-3.00)
20.8,Col_6,6775,8,Right,Stick 1,E (-3.00)
21,Col_6,6857,8,Right,Stick 1,E (-3.00)
21.2,Col_6,6940,8,Right,Stick 1,E (-3.00)
21.4,Col_6,7023,8,Right,Stick 1,E (-3.00)
21.6,Col_6,7106,8,Right,Stick 1,E (-3.00)
2.2,Col_7,477,7,Right,Stick 1,E (-3.00)
2.4,Col_7,517,7,Right,Stick 1,E (-3.00)
2.6,Col_7,559,7,Right,Stick 1,E (-3.00)
2.8,Col_7,601,7,Right,Stick 1,E (-3.00)
3,Col_7,645,7,Right,Stick 1,E (-3.00)
3.2,Col_7,689,7,Right,Stick 1,E (-3.00)
3.4,Col_7,735,7,Right,Stick 1,E (-3.00)
3.6,Col_7,782,7,Right,Stick 1,E (-3.00)
3.8,Col_7,829,7,Right,Stick 1,E (-3.00)
4,Col_7,877,7,Right,Stick 1,E (-3.00)
4.2,Col_7,926,7,Right,Stick 1,E (-3.00)
4.4,Col_7,976,7,Right,Stick 1,E (-3.00)
4.6,Col_7,1027,7,Right,Stick 1,E (-3.00)
4.8,Col_7,1078,7,Right,Stick 1,E (-3.00)
5,Col_7,1130,7,Right,Stick 1,E (-3.00)
5.2,Col_7,1182,7,Right,Stick 1,E (-3.00)
5.4,Col_7,1235,7,Right,Stick 1,E (-3.00)
5.6,Col_7,1289,7,Right,Stick 1,E (-3.00)
5.8,Col_7,1343,7,Right,Stick 1,E (-3.00)
6,Col_7,1399,7,Right,Stick 1,E (-3.00)
6.2,Col_7,1454,7,Right,Stick 1,E (-3.00)
6.4,Col_7,1510,7,Right,Stick 1,E (-3.00)
6.6,Col_7,1566,7,Right,Stick 1,E (-3.00)
6.8,Col_7,1623,7,Right,Stick 1,E (-3.00)
7,Col_7,1680,7,Right,Stick 1,E (-3.00)
7.2,Col_7,1738,7,Right,Stick 1,E (-3.00)
7.4,Col_7,1796,7,Right,Stick 1,E (-3.00)
7.6,Col_7,1855,7,Right,Stick 1,E (-3.00)
7.8,Col_7,1913,7,Right,Stick 1,E (-3.00)
8,Col_7,1973,7,Right,Stick 1,E (-3.00)
8.2,Col_7,2032,7,Right,Stick 1,E (-3.00)
8.4,Col_7,2092,7,Right,Stick 1,E (-3.00)
8.6,Col_7,2153,7,Right,Stick 1,E (-3.00)
8.8,Col_7,2213,7,Right,Stick 1,E (-3.00)
9,Col_7,2274,7,Right,Stick 1,E (-3.00)
9.2,Col_7,2336,7,Right,Stick 1,E (-3.00)
9.4,Col_7,2397,7,Right,Stick 1,E (-3.00)
9.6,Col_7,2460,7,Right,Stick 1,E (-3.00)
9.8,Col_7,2522,7,Right,Stick 1,E (-3.00)
10,Col_7,2585,7,Right,Stick 1,E (-3.00)
10.2,Col_7,2648,7,Right,Stick 1,E (-3.00)
10.4,Col_7,2712,7,Right,Stick 1,E (-3.00)
10.6,Col_7,2776,7,Right,Stick 1,E (-3.00)
10.8,Col_7,2840,7,Right,Stick 1,E (-3.00)
11,Col_7,2905,7,Right,Stick 1,E (-3.00)
11.2,Col_7,2970,7,Right,Stick 1,E (-3.00)
11.4,Col_7,3036,7,Right,Stick 1,E (-3.00)
11.6,Col_7,3101,7,Right,Stick 1,E (-3.00)
11.8,Col_7,3168,7,Right,Stick 1,E (-3.00)
12,Col_7,3234,7,Right,Stick 1,E (-3.00)
12.2,Col_7,3301,7,Right,Stick 1,E (-3.00)
12.4,Col_7,3368,7,Right,Stick 1,E (-3.00)
12.6,Col_7,3436,7,Right,Stick 1,E (-3.00)
12.8,Col_7,3504,7,Right,Stick 1,E (-3.00)
13,Col_7,3573,7,Right,Stick 1,E (-3.00)
13.2,Col_7,3641,7,Right,Stick 1,E (-3.00)
13.4,Col_7,3711,7,Right,Stick 1,E (-3.00)
13.6,Col_7,3780,7,Right,Stick 1,E (-3.00)
13.8,Col_7,3850,7,Right,Stick 1,E (-3.00)
14,Col_7,3920,7,Right,Stick 1,E (-3.00)
14.2,Col_7,3991,7,Right,Stick 1,E (-3.00)
14.4,Col_7,4062,7,Right,Stick 1,E (-3.00)
14.6,Col_7,4133,7,Right,Stick 1,E (-3.00)
14.8,Col_7,4205,7,Right,Stick 1,E (-3.00)
15,Col_7,4277,7,Right,Stick 1,E (-3.00)
15.2,Col_7,4350,7,Right,Stick 1,E (-3.00)
15.4,Col_7,4423,7,Right,Stick 1,E (-3.00)
15.6,Col_7,4496,7,Right,Stick 1,E (-3.00)
15.8,Col_7,4569,7,Right,Stick 1,E (-3.00)
16,Col_7,4643,7,Right,Stick 1,E (-3.00)
16.2,Col_7,4718,7,Right,Stick 1,E (-3.00)
16.4,Col_7,4793,7,Right,Stick 1,E (-3.00)
16.6,Col_7,4868,7,Right,Stick 1,E (-3.00)
16.8,Col_7,4943,7,Right,Stick 1,E (-3.00)
17,Col_7,5019,7,Right,Stick 1,E (-3.00)
17.2,Col_7,5095,7,Right,Stick 1,E (-3.00)
17.4,Col_7,5172,7,Right,Stick 1,E (-3.00)
17.6,Col_7,5249,7,Right,Stick 1,E (-3.00)
17.8,Col_7,5326,7,Right,Stick 1,E (-3.00)
18,Col_7,5404,7,Right,Stick 1,E (-3.00)
18.2,Col_7,5482,7,Right,Stick 1,E (-3.00)
18.4,Col_7,5561,7,Right,Stick 1,E (-3.00)
18.6,Col_7,5639,7,Right,Stick 1,E (-3.00)
18.8,Col_7,5718,7,Right,Stick 1,E (-3.00)
19,Col_7,5798,7,Right,Stick 1,E (-3.00)
19.2,Col_7,5877,7,Right,Stick 1,E (-3.00)
19.4,Col_7,5957,7,Right,Stick 1,E (-3.00)
19.6,Col_7,6036,7,Right,Stick 1,E (-3.00)
19.8,Col_7,6116,7,Right,Stick 1,E (-3.00)
20,Col_7,6197,7,Right,Stick 1,E (-3.00)
20.2,Col_7,6277,7,Right,Stick 1,E (-3.00)
20.4,Col_7,6358,7,Right,Stick 1,E (-3.00)
20.6,Col_7,6439,7,Right,Stick 1,E (-3.00)
20.8,Col_7,6520,7,Right,Stick 1,E (-3.00)
21,Col_7,6601,7,Right,Stick 1,E (-3.00)
21.2,Col_7,6682,7,Right,Stick 1,E (-3.00)
21.4,Col_7,6764,7,Right,Stick 1,E (-3.00)
21.6,Col_7,6846,7,Right,Stick 1,E (-3.00)
2.2,Col_8,365,6,Right,Stick 1,E (-3.00)
2.4,Col_8,400,6,Right,Stick 1,E (-3.00)
2.6,Col_8,436,6,Right,Stick 1,E (-3.00)
2.8,Col_8,474,6,Right,Stick 1,E (-3.00)
3,Col_8,513,6,Right,Stick 1,E (-3.00)
3.2,Col_8,554,6,Right,Stick 1,E (-3.00)
3.4,Col_8,596,6,Right,Stick 1,E (-3.00)
3.6,Col_8,639,6,Right,Stick 1,E (-3.00)
3.8,Col_8,683,6,Right,Stick 1,E (-3.00)
4,Col_8,728,6,Right,Stick 1,E (-3.00)
4.2,Col_8,773,6,Right,Stick 1,E (-3.00)
4.4,Col_8,821,6,Right,Stick 1,E (-3.00)
4.6,Col_8,869,6,Right,Stick 1,E (-3.00)
4.8,Col_8,918,6,Right,Stick 1,E (-3.00)
5,Col_8,967,6,Right,Stick 1,E (-3.00)
5.2,Col_8,1017,6,Right,Stick 1,E (-3.00)
5.4,Col_8,1068,6,Right,Stick 1,E (-3.00)
5.6,Col_8,1119,6,Right,Stick 1,E (-3.00)
5.8,Col_8,1171,6,Right,Stick 1,E (-3.00)
6,Col_8,1224,6,Right,Stick 1,E (-3.00)
6.2,Col_8,1278,6,Right,Stick 1,E (-3.00)
6.4,Col_8,1332,6,Right,Stick 1,E (-3.00)
6.6,Col_8,1386,6,Right,Stick 1,E (-3.00)
6.8,Col_8,1442,6,Right,Stick 1,E (-3.00)
7,Col_8,1498,6,Right,Stick 1,E (-3.00)
7.2,Col_8,1554,6,Right,Stick 1,E (-3.00)
7.4,Col_8,1611,6,Right,Stick 1,E (-3.00)
7.6,Col_8,1668,6,Right,Stick 1,E (-3.00)
7.8,Col_8,1725,6,Right,Stick 1,E (-3.00)
8,Col_8,1784,6,Right,Stick 1,E (-3.00)
8.2,Col_8,1843,6,Right,Stick 1,E (-3.00)
8.4,Col_8,1902,6,Right,Stick 1,E (-3.00)
8.6,Col_8,1961,6,Right,Stick 1,E (-3.00)
8.8,Col_8,2020,6,Right,Stick 1,E (-3.00)
9,Col_8,2081,6,Right,Stick 1,E (-3.00)
9.2,Col_8,2142,6,Right,Stick 1,E (-3.00)
9.4,Col_8,2203,6,Right,Stick 1,E (-3.00)
9.6,Col_8,2264,6,Right,Stick 1,E (-3.00)
9.8,Col_8,2326,6,Right,Stick 1,E (-3.00)
10,Col_8,2388,6,Right,Stick 1,E (-3.00)
10.2,Col_8,2450,6,Right,Stick 1,E (-3.00)
10.4,Col_8,2513,6,Right,Stick 1,E (-3.00)
10.6,Col_8,2576,6,Right,Stick 1,E (-3.00)
10.8,Col_8,2640,6,Right,Stick 1,E (-3.00)
11,Col_8,2704,6,Right,Stick 1,E (-3.00)
11.2,Col_8,2768,6,Right,Stick 1,E (-3.00)
11.4,Col_8,2833,6,Right,Stick 1,E (-3.00)
11.6,Col_8,2898,6,Right,Stick 1,E (-3.00)
11.8,Col_8,2963,6,Right,Stick 1,E (-3.00)
12,Col_8,3029,6,Right,Stick 1,E (-3.00)
12.2,Col_8,3095,6,Right,Stick 1,E (-3.00)
12.4,Col_8,3162,6,Right,Stick 1,E (-3.00)
12.6,Col_8,3229,6,Right,Stick 1,E (-3.00)
12.8,Col_8,3296,6,Right,Stick 1,E (-3.00)
13,Col_8,3364,6,Right,Stick 1,E (-3.00)
13.2,Col_8,3432,6,Right,Stick 1,E (-3.00)
13.4,Col_8,3500,6,Right,Stick 1,E (-3.00)
13.6,Col_8,3569,6,Right,Stick 1,E (-3.00)
13.8,Col_8,3638,6,Right,Stick 1,E (-3.00)
14,Col_8,3708,6,Right,Stick 1,E (-3.00)
14.2,Col_8,3778,6,Right,Stick 1,E (-3.00)
14.4,Col_8,3848,6,Right,Stick 1,E (-3.00)
14.6,Col_8,3919,6,Right,Stick 1,E (-3.00)
14.8,Col_8,3990,6,Right,Stick 1,E (-3.00)
15,Col_8,4062,6,Right,Stick 1,E (-3.00)
15.2,Col_8,4133,6,Right,Stick 1,E (-3.00)
15.4,Col_8,4206,6,Right,Stick 1,E (-3.00)
15.6,Col_8,4278,6,Right,Stick 1,E (-3.00)
15.8,Col_8,4351,6,Right,Stick 1,E (-3.00)
16,Col_8,4425,6,Right,Stick 1,E (-3.00)
16.2,Col_8,4499,6,Right,Stick 1,E (-3.00)
16.4,Col_8,4573,6,Right,Stick 1,E (-3.00)
16.6,Col_8,4647,6,Right,Stick 1,E (-3.00)
16.8,Col_8,4722,6,Right,Stick 1,E (-3.00)
17,Col_8,4797,6,Right,Stick 1,E (-3.00)
17.2,Col_8,4873,6,Right,Stick 1,E (-3.00)
17.4,Col_8,4949,6,Right,Stick 1,E (-3.00)
17.6,Col_8,5025,6,Right,Stick 1,E (-3.00)
17.8,Col_8,5102,6,Right,Stick 1,E (-3.00)
18,Col_8,5179,6,Right,Stick 1,E (-3.00)
18.2,Col_8,5257,6,Right,Stick 1,E (-3.00)
18.4,Col_8,5334,6,Right,Stick 1,E (-3.00)
18.6,Col_8,5412,6,Right,Stick 1,E (-3.00)
18.8,Col_8,5490,6,Right,Stick 1,E (-3.00)
19,Col_8,5568,6,Right,Stick 1,E (-3.00)
19.2,Col_8,5646,6,Right,Stick 1,E (-3.00)
19.4,Col_8,5725,6,Right,Stick 1,E (-3.00)
19.6,Col_8,5804,6,Right,Stick 1,E (-3.00)
19.8,Col_8,5883,6,Right,Stick 1,E (-3.00)
20,Col_8,5962,6,Right,Stick 1,E (-3.00)
20.2,Col_8,6041,6,Right,Stick 1,E (-3.00)
20.4,Col_8,6121,6,Right,Stick 1,E (-3.00)
20.6,Col_8,6200,6,Right,Stick 1,E (-3.00)
20.8,Col_8,6280,6,Right,Stick 1,E (-3.00)
21,Col_8,6360,6,Right,Stick 1,E (-3.00)
21.2,Col_8,6440,6,Right,Stick 1,E (-3.00)
21.4,Col_8,6520,6,Right,Stick 1,E (-3.00)
21.6,Col_8,6600,6,Right,Stick 1,E (-3.00)
2.2,Col_0,1807,6,Left,Stick 1,E (-3.00)
2.4,Col_0,1865,6,Left,Stick 1,E (-3.00)
2.6,Col_0,1923,6,Left,Stick 1,E (-3.00)
2.8,Col_0,1981,6,Left,Stick 1,E (-3.00)
3,Col_0,2039,6,Left,Stick 1,E (-3.00)
3.2,Col_0,2099,6,Left,Stick 1,E (-3.00)
3.4,Col_0,2158,6,Left,Stick 1,E (-3.00)
3.6,Col_0,2218,6,Left,Stick 1,E (-3.00)
3.8,Col_0,2278,6,Left,Stick 1,E (-3.00)
4,Col_0,2339,6,Left,Stick 1,E (-3.00)
4.2,Col_0,2399,6,Left,Stick 1,E (-3.00)
4.4,Col_0,2461,6,Left,Stick 1,E (-3.00)
4.6,Col_0,2522,6,Left,Stick 1,E (-3.00)
4.8,Col_0,2584,6,Left,Stick 1,E (-3.00)
5,Col_0,2646,6,Left,Stick 1,E (-3.00)
5.2,Col_0,2709,6,Left,Stick 1,E (-3.00)
5.4,Col_0,2772,6,Left,Stick 1,E (-3.00)
5.6,Col_0,2835,6,Left,Stick 1,E (-3.00)
5.8,Col_0,2899,6,Left,Stick 1,E (-3.00)
6,Col_0,2963,6,Left,Stick 1,E (-3.00)
6.2,Col_0,3028,6,Left,Stick 1,E (-3.00)
6.4,Col_0,3092,6,Left,Stick 1,E (-3.00)
6.6,Col_0,3158,6,Left,Stick 1,E (-3.00)
6.8,Col_0,3223,6,Left,Stick 1,E (-3.00)
7,Col_0,3289,6,Left,Stick 1,E (-3.00)
7.2,Col_0,3355,6,Left,Stick 1,E (-3.00)
7.4,Col_0,3421,6,Left,Stick 1,E (-3.00)
7.6,Col_0,3488,6,Left,Stick 1,E (-3.00)
7.8,Col_0,3556,6,Left,Stick 1,E (-3.00)
8,Col_0,3623,6,Left,Stick 1,E (-3.00)
8.2,Col_0,3692,6,Left,Stick 1,E (-3.00)
